candidate_id,iteration,reference_cluster,matched_resample_cluster,jaccard
R0_STANDARDIZED__GMM_DIAG__K6,624,4,5,1.0
R0_STANDARDIZED__GMM_DIAG__K6,624,5,0,0.30434782608695654
R0_STANDARDIZED__GMM_DIAG__K6,625,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,625,1,5,0.5
R0_STANDARDIZED__GMM_DIAG__K6,625,2,2,0.25
R0_STANDARDIZED__GMM_DIAG__K6,625,3,3,1.0
R0_STANDARDIZED__GMM_DIAG__K6,625,4,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,625,5,0,0.45161290322580644
R0_STANDARDIZED__GMM_DIAG__K6,626,0,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,626,1,0,0.0
R0_STANDARDIZED__GMM_DIAG__K6,626,2,5,0.5714285714285714
R0_STANDARDIZED__GMM_DIAG__K6,626,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,626,4,1,0.4
R0_STANDARDIZED__GMM_DIAG__K6,626,5,3,0.6190476190476191
R0_STANDARDIZED__GMM_DIAG__K6,627,0,5,0.7142857142857143
R0_STANDARDIZED__GMM_DIAG__K6,627,1,0,0.3333333333333333
R0_STANDARDIZED__GMM_DIAG__K6,627,2,3,0.2608695652173913
R0_STANDARDIZED__GMM_DIAG__K6,627,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,627,4,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,627,5,4,0.27586206896551724
R0_STANDARDIZED__GMM_DIAG__K6,628,0,3,0.0
R0_STANDARDIZED__GMM_DIAG__K6,628,1,4,0.125
R0_STANDARDIZED__GMM_DIAG__K6,628,2,5,0.2692307692307692
R0_STANDARDIZED__GMM_DIAG__K6,628,3,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,628,4,2,0.2857142857142857
R0_STANDARDIZED__GMM_DIAG__K6,628,5,1,0.45454545454545453
R0_STANDARDIZED__GMM_DIAG__K6,629,0,2,0.5
R0_STANDARDIZED__GMM_DIAG__K6,629,1,0,0.1
R0_STANDARDIZED__GMM_DIAG__K6,629,2,5,0.2916666666666667
R0_STANDARDIZED__GMM_DIAG__K6,629,3,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,629,4,3,0.0
R0_STANDARDIZED__GMM_DIAG__K6,629,5,1,0.4827586206896552
R0_STANDARDIZED__GMM_DIAG__K6,630,0,0,0.8333333333333334
R0_STANDARDIZED__GMM_DIAG__K6,630,1,3,0.14285714285714285
R0_STANDARDIZED__GMM_DIAG__K6,630,2,5,0.5217391304347826
R0_STANDARDIZED__GMM_DIAG__K6,630,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,630,4,4,0.07692307692307693
R0_STANDARDIZED__GMM_DIAG__K6,630,5,1,0.4782608695652174
R0_STANDARDIZED__GMM_DIAG__K6,631,0,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,631,1,5,0.625
R0_STANDARDIZED__GMM_DIAG__K6,631,2,3,0.36666666666666664
R0_STANDARDIZED__GMM_DIAG__K6,631,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,631,4,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,631,5,2,0.2727272727272727
R0_STANDARDIZED__GMM_DIAG__K6,632,0,5,1.0
R0_STANDARDIZED__GMM_DIAG__K6,632,1,1,0.21428571428571427
R0_STANDARDIZED__GMM_DIAG__K6,632,2,2,0.5
R0_STANDARDIZED__GMM_DIAG__K6,632,3,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,632,4,3,0.125
R0_STANDARDIZED__GMM_DIAG__K6,632,5,4,0.3157894736842105
R0_STANDARDIZED__GMM_DIAG__K6,633,0,3,0.5714285714285714
R0_STANDARDIZED__GMM_DIAG__K6,633,1,4,0.0
R0_STANDARDIZED__GMM_DIAG__K6,633,2,0,0.6
R0_STANDARDIZED__GMM_DIAG__K6,633,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,633,4,5,1.0
R0_STANDARDIZED__GMM_DIAG__K6,633,5,2,0.5769230769230769
R0_STANDARDIZED__GMM_DIAG__K6,634,0,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,634,1,3,0.5
R0_STANDARDIZED__GMM_DIAG__K6,634,2,2,0.4642857142857143
R0_STANDARDIZED__GMM_DIAG__K6,634,3,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,634,4,1,0.125
R0_STANDARDIZED__GMM_DIAG__K6,634,5,5,0.6190476190476191
R0_STANDARDIZED__GMM_DIAG__K6,635,0,2,0.625
R0_STANDARDIZED__GMM_DIAG__K6,635,1,3,0.2857142857142857
R0_STANDARDIZED__GMM_DIAG__K6,635,2,4,0.6470588235294118
R0_STANDARDIZED__GMM_DIAG__K6,635,3,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,635,4,5,0.25
R0_STANDARDIZED__GMM_DIAG__K6,635,5,1,0.56
R0_STANDARDIZED__GMM_DIAG__K6,636,0,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,636,1,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,636,2,0,0.5909090909090909
R0_STANDARDIZED__GMM_DIAG__K6,636,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,636,4,3,0.13333333333333333
R0_STANDARDIZED__GMM_DIAG__K6,636,5,5,0.7894736842105263
R0_STANDARDIZED__GMM_DIAG__K6,637,0,1,0.0
R0_STANDARDIZED__GMM_DIAG__K6,637,1,5,0.38461538461538464
R0_STANDARDIZED__GMM_DIAG__K6,637,2,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,637,3,3,1.0
R0_STANDARDIZED__GMM_DIAG__K6,637,4,2,0.7
R0_STANDARDIZED__GMM_DIAG__K6,637,5,0,0.45
R0_STANDARDIZED__GMM_DIAG__K6,638,0,3,0.5555555555555556
R0_STANDARDIZED__GMM_DIAG__K6,638,1,0,0.3157894736842105
R0_STANDARDIZED__GMM_DIAG__K6,638,2,4,0.7368421052631579
R0_STANDARDIZED__GMM_DIAG__K6,638,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,638,4,5,0.0
R0_STANDARDIZED__GMM_DIAG__K6,638,5,1,0.20833333333333334
R0_STANDARDIZED__GMM_DIAG__K6,639,0,1,0.0
R0_STANDARDIZED__GMM_DIAG__K6,639,1,5,0.25
R0_STANDARDIZED__GMM_DIAG__K6,639,2,4,0.2777777777777778
R0_STANDARDIZED__GMM_DIAG__K6,639,3,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,639,4,3,0.46153846153846156
R0_STANDARDIZED__GMM_DIAG__K6,639,5,2,0.3
R0_STANDARDIZED__GMM_DIAG__K6,640,0,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,640,1,1,0.46153846153846156
R0_STANDARDIZED__GMM_DIAG__K6,640,2,0,0.40625
R0_STANDARDIZED__GMM_DIAG__K6,640,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,640,4,3,1.0
R0_STANDARDIZED__GMM_DIAG__K6,640,5,5,0.18181818181818182
R0_STANDARDIZED__GMM_DIAG__K6,641,0,5,0.6666666666666666
R0_STANDARDIZED__GMM_DIAG__K6,641,1,4,0.0
R0_STANDARDIZED__GMM_DIAG__K6,641,2,1,0.6818181818181818
R0_STANDARDIZED__GMM_DIAG__K6,641,3,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,641,4,3,1.0
R0_STANDARDIZED__GMM_DIAG__K6,641,5,2,0.6
R0_STANDARDIZED__GMM_DIAG__K6,642,0,3,0.5
R0_STANDARDIZED__GMM_DIAG__K6,642,1,1,0.09090909090909091
R0_STANDARDIZED__GMM_DIAG__K6,642,2,5,0.55
R0_STANDARDIZED__GMM_DIAG__K6,642,3,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,642,4,4,0.0
R0_STANDARDIZED__GMM_DIAG__K6,642,5,2,0.5217391304347826
R0_STANDARDIZED__GMM_DIAG__K6,643,0,1,0.625
R0_STANDARDIZED__GMM_DIAG__K6,643,1,5,0.0
R0_STANDARDIZED__GMM_DIAG__K6,643,2,4,0.42857142857142855
R0_STANDARDIZED__GMM_DIAG__K6,643,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,643,4,3,1.0
R0_STANDARDIZED__GMM_DIAG__K6,643,5,0,0.47619047619047616
R0_STANDARDIZED__GMM_DIAG__K6,644,0,4,0.5714285714285714
R0_STANDARDIZED__GMM_DIAG__K6,644,1,1,0.125
R0_STANDARDIZED__GMM_DIAG__K6,644,2,3,0.20833333333333334
R0_STANDARDIZED__GMM_DIAG__K6,644,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,644,4,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,644,5,5,0.3793103448275862
R0_STANDARDIZED__GMM_DIAG__K6,645,0,1,0.0
R0_STANDARDIZED__GMM_DIAG__K6,645,1,2,0.0
R0_STANDARDIZED__GMM_DIAG__K6,645,2,0,0.5652173913043478
R0_STANDARDIZED__GMM_DIAG__K6,645,3,4,0.7
R0_STANDARDIZED__GMM_DIAG__K6,645,4,3,0.5
R0_STANDARDIZED__GMM_DIAG__K6,645,5,5,0.5454545454545454
R0_STANDARDIZED__GMM_DIAG__K6,646,0,3,0.75
R0_STANDARDIZED__GMM_DIAG__K6,646,1,2,0.0
R0_STANDARDIZED__GMM_DIAG__K6,646,2,0,0.5909090909090909
R0_STANDARDIZED__GMM_DIAG__K6,646,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,646,4,5,1.0
R0_STANDARDIZED__GMM_DIAG__K6,646,5,4,0.55
R0_STANDARDIZED__GMM_DIAG__K6,647,0,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,647,1,1,0.2
R0_STANDARDIZED__GMM_DIAG__K6,647,2,3,0.2
R0_STANDARDIZED__GMM_DIAG__K6,647,3,0,0.9090909090909091
R0_STANDARDIZED__GMM_DIAG__K6,647,4,2,0.42857142857142855
R0_STANDARDIZED__GMM_DIAG__K6,647,5,5,0.2962962962962963
R0_STANDARDIZED__GMM_DIAG__K6,648,0,3,0.5555555555555556
R0_STANDARDIZED__GMM_DIAG__K6,648,1,4,0.0
R0_STANDARDIZED__GMM_DIAG__K6,648,2,5,0.5454545454545454
R0_STANDARDIZED__GMM_DIAG__K6,648,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,648,4,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,648,5,0,0.6363636363636364
R0_STANDARDIZED__GMM_DIAG__K6,649,0,5,1.0
R0_STANDARDIZED__GMM_DIAG__K6,649,1,1,0.5714285714285714
R0_STANDARDIZED__GMM_DIAG__K6,649,2,0,0.5769230769230769
R0_STANDARDIZED__GMM_DIAG__K6,649,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,649,4,3,0.15384615384615385
R0_STANDARDIZED__GMM_DIAG__K6,649,5,4,0.6111111111111112
R0_STANDARDIZED__GMM_DIAG__K6,650,0,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,650,1,5,0.0
R0_STANDARDIZED__GMM_DIAG__K6,650,2,3,0.5
R0_STANDARDIZED__GMM_DIAG__K6,650,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,650,4,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,650,5,0,0.631578947368421
R0_STANDARDIZED__GMM_DIAG__K6,651,0,4,0.0
R0_STANDARDIZED__GMM_DIAG__K6,651,1,3,0.375
R0_STANDARDIZED__GMM_DIAG__K6,651,2,1,0.5
R0_STANDARDIZED__GMM_DIAG__K6,651,3,5,0.6
R0_STANDARDIZED__GMM_DIAG__K6,651,4,2,0.0
R0_STANDARDIZED__GMM_DIAG__K6,651,5,0,0.3
R0_STANDARDIZED__GMM_DIAG__K6,652,0,5,0.6666666666666666
R0_STANDARDIZED__GMM_DIAG__K6,652,1,2,0.0
R0_STANDARDIZED__GMM_DIAG__K6,652,2,4,0.5833333333333334
R0_STANDARDIZED__GMM_DIAG__K6,652,3,3,1.0
R0_STANDARDIZED__GMM_DIAG__K6,652,4,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,652,5,1,0.5238095238095238
R0_STANDARDIZED__GMM_DIAG__K6,653,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,653,1,3,0.0
R0_STANDARDIZED__GMM_DIAG__K6,653,2,5,0.5769230769230769
R0_STANDARDIZED__GMM_DIAG__K6,653,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,653,4,4,0.7777777777777778
R0_STANDARDIZED__GMM_DIAG__K6,653,5,1,0.5263157894736842
R0_STANDARDIZED__GMM_DIAG__K6,654,0,2,0.625
R0_STANDARDIZED__GMM_DIAG__K6,654,1,3,0.35294117647058826
R0_STANDARDIZED__GMM_DIAG__K6,654,2,0,0.8947368421052632
R0_STANDARDIZED__GMM_DIAG__K6,654,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,654,4,5,0.0
R0_STANDARDIZED__GMM_DIAG__K6,654,5,4,0.36363636363636365
R0_STANDARDIZED__GMM_DIAG__K6,655,0,3,0.5
R0_STANDARDIZED__GMM_DIAG__K6,655,1,5,0.0
R0_STANDARDIZED__GMM_DIAG__K6,655,2,4,0.7368421052631579
R0_STANDARDIZED__GMM_DIAG__K6,655,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,655,4,0,0.0
R0_STANDARDIZED__GMM_DIAG__K6,655,5,1,0.4583333333333333
R0_STANDARDIZED__GMM_DIAG__K6,656,0,5,0.5
R0_STANDARDIZED__GMM_DIAG__K6,656,1,1,0.35714285714285715
R0_STANDARDIZED__GMM_DIAG__K6,656,2,2,0.7
R0_STANDARDIZED__GMM_DIAG__K6,656,3,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,656,4,3,0.16666666666666666
R0_STANDARDIZED__GMM_DIAG__K6,656,5,0,0.3888888888888889
R0_STANDARDIZED__GMM_DIAG__K6,657,0,4,0.0
R0_STANDARDIZED__GMM_DIAG__K6,657,1,0,0.18181818181818182
R0_STANDARDIZED__GMM_DIAG__K6,657,2,1,0.5862068965517241
R0_STANDARDIZED__GMM_DIAG__K6,657,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,657,4,5,0.07692307692307693
R0_STANDARDIZED__GMM_DIAG__K6,657,5,3,0.25
R0_STANDARDIZED__GMM_DIAG__K6,658,0,5,0.7142857142857143
R0_STANDARDIZED__GMM_DIAG__K6,658,1,0,0.45454545454545453
R0_STANDARDIZED__GMM_DIAG__K6,658,2,4,0.2222222222222222
R0_STANDARDIZED__GMM_DIAG__K6,658,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,658,4,3,0.16666666666666666
R0_STANDARDIZED__GMM_DIAG__K6,658,5,1,0.3333333333333333
R0_STANDARDIZED__GMM_DIAG__K6,659,0,0,0.6666666666666666
R0_STANDARDIZED__GMM_DIAG__K6,659,1,2,0.0
R0_STANDARDIZED__GMM_DIAG__K6,659,2,3,0.19047619047619047
R0_STANDARDIZED__GMM_DIAG__K6,659,3,5,0.6363636363636364
R0_STANDARDIZED__GMM_DIAG__K6,659,4,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,659,5,1,0.42857142857142855
R0_STANDARDIZED__GMM_DIAG__K6,660,0,4,0.4444444444444444
R0_STANDARDIZED__GMM_DIAG__K6,660,1,0,0.2857142857142857
R0_STANDARDIZED__GMM_DIAG__K6,660,2,2,0.631578947368421
R0_STANDARDIZED__GMM_DIAG__K6,660,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,660,4,3,0.2222222222222222
R0_STANDARDIZED__GMM_DIAG__K6,660,5,5,0.5714285714285714
R0_STANDARDIZED__GMM_DIAG__K6,661,0,4,0.0
R0_STANDARDIZED__GMM_DIAG__K6,661,1,0,0.2
R0_STANDARDIZED__GMM_DIAG__K6,661,2,5,0.3157894736842105
R0_STANDARDIZED__GMM_DIAG__K6,661,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,661,4,3,0.5454545454545454
R0_STANDARDIZED__GMM_DIAG__K6,661,5,2,0.4642857142857143
R0_STANDARDIZED__GMM_DIAG__K6,662,0,5,0.0
R0_STANDARDIZED__GMM_DIAG__K6,662,1,3,0.2
R0_STANDARDIZED__GMM_DIAG__K6,662,2,1,0.6538461538461539
R0_STANDARDIZED__GMM_DIAG__K6,662,3,4,0.5833333333333334
R0_STANDARDIZED__GMM_DIAG__K6,662,4,2,0.5454545454545454
R0_STANDARDIZED__GMM_DIAG__K6,662,5,0,0.631578947368421
R0_STANDARDIZED__GMM_DIAG__K6,663,0,4,0.6666666666666666
R0_STANDARDIZED__GMM_DIAG__K6,663,1,5,0.0
R0_STANDARDIZED__GMM_DIAG__K6,663,2,1,0.55
R0_STANDARDIZED__GMM_DIAG__K6,663,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,663,4,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,663,5,3,0.5416666666666666
R0_STANDARDIZED__GMM_DIAG__K6,664,0,3,0.45454545454545453
R0_STANDARDIZED__GMM_DIAG__K6,664,1,5,0.2857142857142857
R0_STANDARDIZED__GMM_DIAG__K6,664,2,2,0.65
R0_STANDARDIZED__GMM_DIAG__K6,664,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,664,4,0,0.0
R0_STANDARDIZED__GMM_DIAG__K6,664,5,4,0.3333333333333333
R0_STANDARDIZED__GMM_DIAG__K6,665,0,5,1.0
R0_STANDARDIZED__GMM_DIAG__K6,665,1,4,0.6666666666666666
R0_STANDARDIZED__GMM_DIAG__K6,665,2,3,0.6190476190476191
R0_STANDARDIZED__GMM_DIAG__K6,665,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,665,4,0,0.0
R0_STANDARDIZED__GMM_DIAG__K6,665,5,2,0.5238095238095238
R0_STANDARDIZED__GMM_DIAG__K6,666,0,5,0.6666666666666666
R0_STANDARDIZED__GMM_DIAG__K6,666,1,2,0.0
R0_STANDARDIZED__GMM_DIAG__K6,666,2,0,0.6190476190476191
R0_STANDARDIZED__GMM_DIAG__K6,666,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,666,4,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,666,5,3,0.5238095238095238
R0_STANDARDIZED__GMM_DIAG__K6,667,0,3,0.5714285714285714
R0_STANDARDIZED__GMM_DIAG__K6,667,1,0,0.23529411764705882
R0_STANDARDIZED__GMM_DIAG__K6,667,2,2,0.6
R0_STANDARDIZED__GMM_DIAG__K6,667,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,667,4,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,667,5,5,0.3
R0_STANDARDIZED__GMM_DIAG__K6,668,0,1,0.5
R0_STANDARDIZED__GMM_DIAG__K6,668,1,5,0.45454545454545453
R0_STANDARDIZED__GMM_DIAG__K6,668,2,4,0.5
R0_STANDARDIZED__GMM_DIAG__K6,668,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,668,4,3,0.0
R0_STANDARDIZED__GMM_DIAG__K6,668,5,0,0.7777777777777778
R0_STANDARDIZED__GMM_DIAG__K6,669,0,2,0.75
R0_STANDARDIZED__GMM_DIAG__K6,669,1,4,0.0
R0_STANDARDIZED__GMM_DIAG__K6,669,2,0,0.42857142857142855
R0_STANDARDIZED__GMM_DIAG__K6,669,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,669,4,5,1.0
R0_STANDARDIZED__GMM_DIAG__K6,669,5,3,0.5217391304347826
R0_STANDARDIZED__GMM_DIAG__K6,670,0,2,0.6
R0_STANDARDIZED__GMM_DIAG__K6,670,1,0,0.0
R0_STANDARDIZED__GMM_DIAG__K6,670,2,3,0.6
R0_STANDARDIZED__GMM_DIAG__K6,670,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,670,4,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,670,5,5,0.625
R0_STANDARDIZED__GMM_DIAG__K6,671,0,3,0.45454545454545453
R0_STANDARDIZED__GMM_DIAG__K6,671,1,0,0.4
R0_STANDARDIZED__GMM_DIAG__K6,671,2,4,0.6111111111111112
R0_STANDARDIZED__GMM_DIAG__K6,671,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,671,4,2,0.0
R0_STANDARDIZED__GMM_DIAG__K6,671,5,5,0.3333333333333333
R0_STANDARDIZED__GMM_DIAG__K6,672,0,5,1.0
R0_STANDARDIZED__GMM_DIAG__K6,672,1,1,0.42857142857142855
R0_STANDARDIZED__GMM_DIAG__K6,672,2,3,0.48
R0_STANDARDIZED__GMM_DIAG__K6,672,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,672,4,4,0.125
R0_STANDARDIZED__GMM_DIAG__K6,672,5,0,0.5714285714285714
R0_STANDARDIZED__GMM_DIAG__K6,673,0,3,0.625
R0_STANDARDIZED__GMM_DIAG__K6,673,1,4,0.22727272727272727
R0_STANDARDIZED__GMM_DIAG__K6,673,2,1,0.5263157894736842
R0_STANDARDIZED__GMM_DIAG__K6,673,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,673,4,5,1.0
R0_STANDARDIZED__GMM_DIAG__K6,673,5,0,0.35
R0_STANDARDIZED__GMM_DIAG__K6,674,0,1,0.0
R0_STANDARDIZED__GMM_DIAG__K6,674,1,5,0.3076923076923077
R0_STANDARDIZED__GMM_DIAG__K6,674,2,2,0.6363636363636364
R0_STANDARDIZED__GMM_DIAG__K6,674,3,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,674,4,3,0.45454545454545453
R0_STANDARDIZED__GMM_DIAG__K6,674,5,4,0.2777777777777778
R0_STANDARDIZED__GMM_DIAG__K6,675,0,2,0.42857142857142855
R0_STANDARDIZED__GMM_DIAG__K6,675,1,5,0.3076923076923077
R0_STANDARDIZED__GMM_DIAG__K6,675,2,4,0.65
R0_STANDARDIZED__GMM_DIAG__K6,675,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,675,4,0,0.0
R0_STANDARDIZED__GMM_DIAG__K6,675,5,3,0.2727272727272727
R0_STANDARDIZED__GMM_DIAG__K6,676,0,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,676,1,5,0.36363636363636365
R0_STANDARDIZED__GMM_DIAG__K6,676,2,3,0.5
R0_STANDARDIZED__GMM_DIAG__K6,676,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,676,4,2,0.0
R0_STANDARDIZED__GMM_DIAG__K6,676,5,0,0.4117647058823529
R0_STANDARDIZED__GMM_DIAG__K6,677,0,5,1.0
R0_STANDARDIZED__GMM_DIAG__K6,677,1,0,0.2
R0_STANDARDIZED__GMM_DIAG__K6,677,2,3,0.42857142857142855
R0_STANDARDIZED__GMM_DIAG__K6,677,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,677,4,2,0.6666666666666666
R0_STANDARDIZED__GMM_DIAG__K6,677,5,4,0.2608695652173913
R0_STANDARDIZED__GMM_DIAG__K6,678,0,5,0.7142857142857143
R0_STANDARDIZED__GMM_DIAG__K6,678,1,0,0.3333333333333333
R0_STANDARDIZED__GMM_DIAG__K6,678,2,1,0.6842105263157895
R0_STANDARDIZED__GMM_DIAG__K6,678,3,3,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K6,678,4,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,678,5,2,0.25
R0_STANDARDIZED__GMM_DIAG__K6,679,0,5,0.8
R0_STANDARDIZED__GMM_DIAG__K6,679,1,1,0.35714285714285715
R0_STANDARDIZED__GMM_DIAG__K6,679,2,0,0.6956521739130435
R0_STANDARDIZED__GMM_DIAG__K6,679,3,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,679,4,4,0.0
R0_STANDARDIZED__GMM_DIAG__K6,679,5,3,0.4
R0_STANDARDIZED__GMM_DIAG__K6,680,0,2,0.5454545454545454
R0_STANDARDIZED__GMM_DIAG__K6,680,1,4,0.45454545454545453
R0_STANDARDIZED__GMM_DIAG__K6,680,2,0,0.25
R0_STANDARDIZED__GMM_DIAG__K6,680,3,1,0.6
R0_STANDARDIZED__GMM_DIAG__K6,680,4,5,0.0
R0_STANDARDIZED__GMM_DIAG__K6,680,5,3,0.5333333333333333
R0_STANDARDIZED__GMM_DIAG__K6,681,0,3,0.0
R0_STANDARDIZED__GMM_DIAG__K6,681,1,5,0.35714285714285715
R0_STANDARDIZED__GMM_DIAG__K6,681,2,4,0.8
R0_STANDARDIZED__GMM_DIAG__K6,681,3,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,681,4,2,0.46153846153846156
R0_STANDARDIZED__GMM_DIAG__K6,681,5,1,0.2857142857142857
R0_STANDARDIZED__GMM_DIAG__K6,682,0,5,1.0
R0_STANDARDIZED__GMM_DIAG__K6,682,1,3,0.8571428571428571
R0_STANDARDIZED__GMM_DIAG__K6,682,2,2,0.7083333333333334
R0_STANDARDIZED__GMM_DIAG__K6,682,3,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,682,4,0,0.0
R0_STANDARDIZED__GMM_DIAG__K6,682,5,1,0.7
R0_STANDARDIZED__GMM_DIAG__K6,683,0,5,1.0
R0_STANDARDIZED__GMM_DIAG__K6,683,1,4,0.3076923076923077
R0_STANDARDIZED__GMM_DIAG__K6,683,2,1,0.46153846153846156
R0_STANDARDIZED__GMM_DIAG__K6,683,3,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,683,4,3,0.1
R0_STANDARDIZED__GMM_DIAG__K6,683,5,2,0.8823529411764706
R0_STANDARDIZED__GMM_DIAG__K6,684,0,4,0.0
R0_STANDARDIZED__GMM_DIAG__K6,684,1,1,0.35714285714285715
R0_STANDARDIZED__GMM_DIAG__K6,684,2,5,0.5833333333333334
R0_STANDARDIZED__GMM_DIAG__K6,684,3,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,684,4,2,1.0
R0_STANDARDIZED__GMM_DIAG__K6,684,5,3,0.2631578947368421
R0_STANDARDIZED__GMM_DIAG__K6,685,0,2,0.5555555555555556
R0_STANDARDIZED__GMM_DIAG__K6,685,1,4,0.36363636363636365
R0_STANDARDIZED__GMM_DIAG__K6,685,2,3,0.5833333333333334
R0_STANDARDIZED__GMM_DIAG__K6,685,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,685,4,5,0.09090909090909091
R0_STANDARDIZED__GMM_DIAG__K6,685,5,0,0.6111111111111112
R0_STANDARDIZED__GMM_DIAG__K6,686,0,4,0.625
R0_STANDARDIZED__GMM_DIAG__K6,686,1,3,0.3157894736842105
R0_STANDARDIZED__GMM_DIAG__K6,686,2,2,0.65
R0_STANDARDIZED__GMM_DIAG__K6,686,3,0,1.0
R0_STANDARDIZED__GMM_DIAG__K6,686,4,5,1.0
R0_STANDARDIZED__GMM_DIAG__K6,686,5,1,0.2608695652173913
R0_STANDARDIZED__GMM_DIAG__K6,687,0,4,1.0
R0_STANDARDIZED__GMM_DIAG__K6,687,1,0,0.2
R0_STANDARDIZED__GMM_DIAG__K6,687,2,2,0.5652173913043478
R0_STANDARDIZED__GMM_DIAG__K6,687,3,1,1.0
R0_STANDARDIZED__GMM_DIAG__K6,687,4,3,1.0
R0_STANDARDIZED__GMM_DIAG__K6,687,5,5,0.3333333333333333
R0_STANDARDIZED__GMM_DIAG__K6,688,0,3,0.36363636363636365
R0_STANDARDIZED__GMM_DIAG__K6,688,1,1,0.26666666666666666
R0_STANDARDIZED__GMM_DIAG__K6,688,2,2,0.5416666666666666
R0_STANDARDIZED__GMM_DIAG__K6,688,3,5,0.36363636363636365
R0_STANDARDIZED__GMM_DIAG__K6,688,4,0,0.0
